"","dateRep","day","month","year","cases","deaths","countriesAndTerritories","geoId","countryterritoryCode","popData2018"
"9269","10/04/2020",10,4,2020,0,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9270","09/04/2020",9,4,2020,0,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9271","08/04/2020",8,4,2020,0,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9272","07/04/2020",7,4,2020,1,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9273","06/04/2020",6,4,2020,0,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9274","05/04/2020",5,4,2020,1,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9275","04/04/2020",4,4,2020,1,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9276","03/04/2020",3,4,2020,0,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9277","02/04/2020",2,4,2020,0,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9278","01/04/2020",1,4,2020,1,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9279","31/03/2020",31,3,2020,0,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9280","30/03/2020",30,3,2020,5,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9281","29/03/2020",29,3,2020,0,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9282","28/03/2020",28,3,2020,0,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9283","27/03/2020",27,3,2020,0,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9284","26/03/2020",26,3,2020,2,0,"Saint_Kitts_and_Nevis","KN","KNA",52441
"9285","19/04/2020",19,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9286","18/04/2020",18,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9287","17/04/2020",17,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9288","16/04/2020",16,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9289","15/04/2020",15,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9290","14/04/2020",14,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9291","13/04/2020",13,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9292","12/04/2020",12,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9293","11/04/2020",11,4,2020,1,0,"Saint_Lucia","LC","LCA",181889
"9294","10/04/2020",10,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9295","09/04/2020",9,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9296","08/04/2020",8,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9297","07/04/2020",7,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9298","06/04/2020",6,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9299","05/04/2020",5,4,2020,1,0,"Saint_Lucia","LC","LCA",181889
"9300","04/04/2020",4,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9301","03/04/2020",3,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9302","02/04/2020",2,4,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9303","01/04/2020",1,4,2020,4,0,"Saint_Lucia","LC","LCA",181889
"9304","31/03/2020",31,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9305","30/03/2020",30,3,2020,5,0,"Saint_Lucia","LC","LCA",181889
"9306","29/03/2020",29,3,2020,1,0,"Saint_Lucia","LC","LCA",181889
"9307","28/03/2020",28,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9308","27/03/2020",27,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9309","26/03/2020",26,3,2020,1,0,"Saint_Lucia","LC","LCA",181889
"9310","25/03/2020",25,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9311","24/03/2020",24,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9312","23/03/2020",23,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9313","22/03/2020",22,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9314","21/03/2020",21,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9315","20/03/2020",20,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9316","19/03/2020",19,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9317","18/03/2020",18,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9318","17/03/2020",17,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9319","16/03/2020",16,3,2020,0,0,"Saint_Lucia","LC","LCA",181889
"9320","15/03/2020",15,3,2020,2,0,"Saint_Lucia","LC","LCA",181889
"9321","19/04/2020",19,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9322","18/04/2020",18,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9323","17/04/2020",17,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9324","16/04/2020",16,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9325","15/04/2020",15,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9326","14/04/2020",14,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9327","13/04/2020",13,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9328","12/04/2020",12,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9329","11/04/2020",11,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9330","10/04/2020",10,4,2020,4,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9331","09/04/2020",9,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9332","08/04/2020",8,4,2020,1,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9333","07/04/2020",7,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9334","06/04/2020",6,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9335","05/04/2020",5,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9336","04/04/2020",4,4,2020,5,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9337","03/04/2020",3,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9338","02/04/2020",2,4,2020,1,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9339","01/04/2020",1,4,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9340","31/03/2020",31,3,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9341","30/03/2020",30,3,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9342","29/03/2020",29,3,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9343","28/03/2020",28,3,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9344","27/03/2020",27,3,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9345","26/03/2020",26,3,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9346","25/03/2020",25,3,2020,0,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9347","13/03/2020",13,3,2020,1,0,"Saint_Vincent_and_the_Grenadines","VC","VCT",110210
"9348","19/04/2020",19,4,2020,20,0,"San_Marino","SM","SMR",33785
"9349","18/04/2020",18,4,2020,9,1,"San_Marino","SM","SMR",33785
"9350","17/04/2020",17,4,2020,34,2,"San_Marino","SM","SMR",33785
"9351","16/04/2020",16,4,2020,20,0,"San_Marino","SM","SMR",33785
"9352","15/04/2020",15,4,2020,16,0,"San_Marino","SM","SMR",33785
"9353","14/04/2020",14,4,2020,0,1,"San_Marino","SM","SMR",33785
"9354","13/04/2020",13,4,2020,0,0,"San_Marino","SM","SMR",33785
"9355","12/04/2020",12,4,2020,12,1,"San_Marino","SM","SMR",33785
"9356","11/04/2020",11,4,2020,11,0,"San_Marino","SM","SMR",33785
"9357","10/04/2020",10,4,2020,25,0,"San_Marino","SM","SMR",33785
"9358","09/04/2020",9,4,2020,29,0,"San_Marino","SM","SMR",33785
"9359","08/04/2020",8,4,2020,2,2,"San_Marino","SM","SMR",33785
"9360","07/04/2020",7,4,2020,11,0,"San_Marino","SM","SMR",33785
"9361","06/04/2020",6,4,2020,7,0,"San_Marino","SM","SMR",33785
"9362","05/04/2020",5,4,2020,8,0,"San_Marino","SM","SMR",33785
"9363","04/04/2020",4,4,2020,6,2,"San_Marino","SM","SMR",33785
"9364","03/04/2020",3,4,2020,9,4,"San_Marino","SM","SMR",33785
"9365","02/04/2020",2,4,2020,6,0,"San_Marino","SM","SMR",33785
"9366","01/04/2020",1,4,2020,1,1,"San_Marino","SM","SMR",33785
"9367","31/03/2020",31,3,2020,0,1,"San_Marino","SM","SMR",33785
"9368","30/03/2020",30,3,2020,5,2,"San_Marino","SM","SMR",33785
"9369","29/03/2020",29,3,2020,1,1,"San_Marino","SM","SMR",33785
"9370","28/03/2020",28,3,2020,5,0,"San_Marino","SM","SMR",33785
"9371","27/03/2020",27,3,2020,10,0,"San_Marino","SM","SMR",33785
"9372","26/03/2020",26,3,2020,21,0,"San_Marino","SM","SMR",33785
"9373","25/03/2020",25,3,2020,0,1,"San_Marino","SM","SMR",33785
"9374","24/03/2020",24,3,2020,36,0,"San_Marino","SM","SMR",33785
"9375","23/03/2020",23,3,2020,0,0,"San_Marino","SM","SMR",33785
"9376","22/03/2020",22,3,2020,0,6,"San_Marino","SM","SMR",33785
"9377","21/03/2020",21,3,2020,25,0,"San_Marino","SM","SMR",33785
"9378","20/03/2020",20,3,2020,17,0,"San_Marino","SM","SMR",33785
"9379","19/03/2020",19,3,2020,5,3,"San_Marino","SM","SMR",33785
"9380","18/03/2020",18,3,2020,2,2,"San_Marino","SM","SMR",33785
"9381","17/03/2020",17,3,2020,4,2,"San_Marino","SM","SMR",33785
"9382","16/03/2020",16,3,2020,6,2,"San_Marino","SM","SMR",33785
"9383","15/03/2020",15,3,2020,19,0,"San_Marino","SM","SMR",33785
"9384","14/03/2020",14,3,2020,6,0,"San_Marino","SM","SMR",33785
"9385","13/03/2020",13,3,2020,1,2,"San_Marino","SM","SMR",33785
"9386","12/03/2020",12,3,2020,4,1,"San_Marino","SM","SMR",33785
"9387","11/03/2020",11,3,2020,13,0,"San_Marino","SM","SMR",33785
"9388","10/03/2020",10,3,2020,12,1,"San_Marino","SM","SMR",33785
"9389","09/03/2020",9,3,2020,11,0,"San_Marino","SM","SMR",33785
"9390","08/03/2020",8,3,2020,3,0,"San_Marino","SM","SMR",33785
"9391","07/03/2020",7,3,2020,1,0,"San_Marino","SM","SMR",33785
"9392","06/03/2020",6,3,2020,7,0,"San_Marino","SM","SMR",33785
"9393","05/03/2020",5,3,2020,5,0,"San_Marino","SM","SMR",33785
"9394","04/03/2020",4,3,2020,2,0,"San_Marino","SM","SMR",33785
"9395","02/03/2020",2,3,2020,7,1,"San_Marino","SM","SMR",33785
"9396","01/03/2020",1,3,2020,0,0,"San_Marino","SM","SMR",33785
"9397","29/02/2020",29,2,2020,0,0,"San_Marino","SM","SMR",33785
"9398","28/02/2020",28,2,2020,1,0,"San_Marino","SM","SMR",33785
"9399","27/02/2020",27,2,2020,0,0,"San_Marino","SM","SMR",33785
"9400","26/02/2020",26,2,2020,0,0,"San_Marino","SM","SMR",33785
"9401","25/02/2020",25,2,2020,0,0,"San_Marino","SM","SMR",33785
"9402","24/02/2020",24,2,2020,0,0,"San_Marino","SM","SMR",33785
"9403","23/02/2020",23,2,2020,0,0,"San_Marino","SM","SMR",33785
"9404","22/02/2020",22,2,2020,0,0,"San_Marino","SM","SMR",33785
"9405","21/02/2020",21,2,2020,0,0,"San_Marino","SM","SMR",33785
"9406","20/02/2020",20,2,2020,0,0,"San_Marino","SM","SMR",33785
"9407","19/02/2020",19,2,2020,0,0,"San_Marino","SM","SMR",33785
"9408","18/02/2020",18,2,2020,0,0,"San_Marino","SM","SMR",33785
"9409","17/02/2020",17,2,2020,0,0,"San_Marino","SM","SMR",33785
"9410","16/02/2020",16,2,2020,0,0,"San_Marino","SM","SMR",33785
"9411","15/02/2020",15,2,2020,0,0,"San_Marino","SM","SMR",33785
"9412","14/02/2020",14,2,2020,0,0,"San_Marino","SM","SMR",33785
"9413","13/02/2020",13,2,2020,0,0,"San_Marino","SM","SMR",33785
"9414","12/02/2020",12,2,2020,0,0,"San_Marino","SM","SMR",33785
"9415","11/02/2020",11,2,2020,0,0,"San_Marino","SM","SMR",33785
"9416","10/02/2020",10,2,2020,0,0,"San_Marino","SM","SMR",33785
"9417","09/02/2020",9,2,2020,0,0,"San_Marino","SM","SMR",33785
"9418","08/02/2020",8,2,2020,0,0,"San_Marino","SM","SMR",33785
"9419","07/02/2020",7,2,2020,0,0,"San_Marino","SM","SMR",33785
"9420","06/02/2020",6,2,2020,0,0,"San_Marino","SM","SMR",33785
"9421","05/02/2020",5,2,2020,0,0,"San_Marino","SM","SMR",33785
"9422","04/02/2020",4,2,2020,0,0,"San_Marino","SM","SMR",33785
"9423","03/02/2020",3,2,2020,0,0,"San_Marino","SM","SMR",33785
"9424","02/02/2020",2,2,2020,0,0,"San_Marino","SM","SMR",33785
"9425","01/02/2020",1,2,2020,0,0,"San_Marino","SM","SMR",33785
"9426","31/01/2020",31,1,2020,0,0,"San_Marino","SM","SMR",33785
"9427","30/01/2020",30,1,2020,0,0,"San_Marino","SM","SMR",33785
"9428","29/01/2020",29,1,2020,0,0,"San_Marino","SM","SMR",33785
"9429","28/01/2020",28,1,2020,0,0,"San_Marino","SM","SMR",33785
"9430","27/01/2020",27,1,2020,0,0,"San_Marino","SM","SMR",33785
"9431","26/01/2020",26,1,2020,0,0,"San_Marino","SM","SMR",33785
"9432","25/01/2020",25,1,2020,0,0,"San_Marino","SM","SMR",33785
"9433","24/01/2020",24,1,2020,0,0,"San_Marino","SM","SMR",33785
"9434","23/01/2020",23,1,2020,0,0,"San_Marino","SM","SMR",33785
"9435","22/01/2020",22,1,2020,0,0,"San_Marino","SM","SMR",33785
"9436","21/01/2020",21,1,2020,0,0,"San_Marino","SM","SMR",33785
"9437","20/01/2020",20,1,2020,0,0,"San_Marino","SM","SMR",33785
"9438","19/01/2020",19,1,2020,0,0,"San_Marino","SM","SMR",33785
"9439","18/01/2020",18,1,2020,0,0,"San_Marino","SM","SMR",33785
"9440","17/01/2020",17,1,2020,0,0,"San_Marino","SM","SMR",33785
"9441","16/01/2020",16,1,2020,0,0,"San_Marino","SM","SMR",33785
"9442","15/01/2020",15,1,2020,0,0,"San_Marino","SM","SMR",33785
"9443","14/01/2020",14,1,2020,0,0,"San_Marino","SM","SMR",33785
"9444","13/01/2020",13,1,2020,0,0,"San_Marino","SM","SMR",33785
"9445","12/01/2020",12,1,2020,0,0,"San_Marino","SM","SMR",33785
"9446","11/01/2020",11,1,2020,0,0,"San_Marino","SM","SMR",33785
"9447","10/01/2020",10,1,2020,0,0,"San_Marino","SM","SMR",33785
"9448","09/01/2020",9,1,2020,0,0,"San_Marino","SM","SMR",33785
"9449","08/01/2020",8,1,2020,0,0,"San_Marino","SM","SMR",33785
"9450","07/01/2020",7,1,2020,0,0,"San_Marino","SM","SMR",33785
"9451","06/01/2020",6,1,2020,0,0,"San_Marino","SM","SMR",33785
"9452","05/01/2020",5,1,2020,0,0,"San_Marino","SM","SMR",33785
"9453","04/01/2020",4,1,2020,0,0,"San_Marino","SM","SMR",33785
"9454","03/01/2020",3,1,2020,0,0,"San_Marino","SM","SMR",33785
"9455","02/01/2020",2,1,2020,0,0,"San_Marino","SM","SMR",33785
"9456","01/01/2020",1,1,2020,0,0,"San_Marino","SM","SMR",33785
"9457","31/12/2019",31,12,2019,0,0,"San_Marino","SM","SMR",33785
"9458","19/04/2020",19,4,2020,0,0,"Sao_Tome_and_Principe","ST","STP",211028
"9459","18/04/2020",18,4,2020,0,0,"Sao_Tome_and_Principe","ST","STP",211028
"9460","17/04/2020",17,4,2020,0,0,"Sao_Tome_and_Principe","ST","STP",211028
"9461","16/04/2020",16,4,2020,0,0,"Sao_Tome_and_Principe","ST","STP",211028
"9462","15/04/2020",15,4,2020,0,0,"Sao_Tome_and_Principe","ST","STP",211028
"9463","14/04/2020",14,4,2020,0,0,"Sao_Tome_and_Principe","ST","STP",211028
"9464","13/04/2020",13,4,2020,0,0,"Sao_Tome_and_Principe","ST","STP",211028
"9465","12/04/2020",12,4,2020,0,0,"Sao_Tome_and_Principe","ST","STP",211028
"9466","11/04/2020",11,4,2020,0,0,"Sao_Tome_and_Principe","ST","STP",211028
"9467","10/04/2020",10,4,2020,0,0,"Sao_Tome_and_Principe","ST","STP",211028
"9468","09/04/2020",9,4,2020,4,0,"Sao_Tome_and_Principe","ST","STP",211028
"9469","19/04/2020",19,4,2020,1132,5,"Saudi_Arabia","SA","SAU",33699947
"9470","18/04/2020",18,4,2020,762,4,"Saudi_Arabia","SA","SAU",33699947
"9471","17/04/2020",17,4,2020,518,4,"Saudi_Arabia","SA","SAU",33699947
"9472","16/04/2020",16,4,2020,493,6,"Saudi_Arabia","SA","SAU",33699947
"9473","15/04/2020",15,4,2020,435,8,"Saudi_Arabia","SA","SAU",33699947
"9474","14/04/2020",14,4,2020,472,6,"Saudi_Arabia","SA","SAU",33699947
"9475","13/04/2020",13,4,2020,429,7,"Saudi_Arabia","SA","SAU",33699947
"9476","12/04/2020",12,4,2020,382,5,"Saudi_Arabia","SA","SAU",33699947
"9477","11/04/2020",11,4,2020,364,3,"Saudi_Arabia","SA","SAU",33699947
"9478","10/04/2020",10,4,2020,355,3,"Saudi_Arabia","SA","SAU",33699947
"9479","09/04/2020",9,4,2020,137,0,"Saudi_Arabia","SA","SAU",33699947
"9480","08/04/2020",8,4,2020,272,3,"Saudi_Arabia","SA","SAU",33699947
"9481","07/04/2020",7,4,2020,138,4,"Saudi_Arabia","SA","SAU",33699947
"9482","06/04/2020",6,4,2020,206,5,"Saudi_Arabia","SA","SAU",33699947
"9483","05/04/2020",5,4,2020,294,8,"Saudi_Arabia","SA","SAU",33699947
"9484","04/04/2020",4,4,2020,0,0,"Saudi_Arabia","SA","SAU",33699947
"9485","03/04/2020",3,4,2020,165,5,"Saudi_Arabia","SA","SAU",33699947
"9486","02/04/2020",2,4,2020,157,6,"Saudi_Arabia","SA","SAU",33699947
"9487","01/04/2020",1,4,2020,110,2,"Saudi_Arabia","SA","SAU",33699947
"9488","31/03/2020",31,3,2020,224,0,"Saudi_Arabia","SA","SAU",33699947
"9489","30/03/2020",30,3,2020,26,4,"Saudi_Arabia","SA","SAU",33699947
"9490","29/03/2020",29,3,2020,99,1,"Saudi_Arabia","SA","SAU",33699947
"9491","28/03/2020",28,3,2020,92,0,"Saudi_Arabia","SA","SAU",33699947
"9492","27/03/2020",27,3,2020,112,1,"Saudi_Arabia","SA","SAU",33699947
"9493","26/03/2020",26,3,2020,133,1,"Saudi_Arabia","SA","SAU",33699947
"9494","25/03/2020",25,3,2020,205,1,"Saudi_Arabia","SA","SAU",33699947
"9495","24/03/2020",24,3,2020,51,0,"Saudi_Arabia","SA","SAU",33699947
"9496","23/03/2020",23,3,2020,119,0,"Saudi_Arabia","SA","SAU",33699947
"9497","22/03/2020",22,3,2020,118,0,"Saudi_Arabia","SA","SAU",33699947
"9498","21/03/2020",21,3,2020,36,0,"Saudi_Arabia","SA","SAU",33699947
"9499","20/03/2020",20,3,2020,67,0,"Saudi_Arabia","SA","SAU",33699947
"9500","19/03/2020",19,3,2020,38,0,"Saudi_Arabia","SA","SAU",33699947
"9501","18/03/2020",18,3,2020,0,0,"Saudi_Arabia","SA","SAU",33699947
"9502","17/03/2020",17,3,2020,15,0,"Saudi_Arabia","SA","SAU",33699947
"9503","16/03/2020",16,3,2020,32,0,"Saudi_Arabia","SA","SAU",33699947
"9504","15/03/2020",15,3,2020,0,0,"Saudi_Arabia","SA","SAU",33699947
"9505","14/03/2020",14,3,2020,24,0,"Saudi_Arabia","SA","SAU",33699947
"9506","13/03/2020",13,3,2020,17,0,"Saudi_Arabia","SA","SAU",33699947
"9507","12/03/2020",12,3,2020,25,0,"Saudi_Arabia","SA","SAU",33699947
"9508","11/03/2020",11,3,2020,5,0,"Saudi_Arabia","SA","SAU",33699947
"9509","10/03/2020",10,3,2020,4,0,"Saudi_Arabia","SA","SAU",33699947
"9510","09/03/2020",9,3,2020,4,0,"Saudi_Arabia","SA","SAU",33699947
"9511","08/03/2020",8,3,2020,2,0,"Saudi_Arabia","SA","SAU",33699947
"9512","06/03/2020",6,3,2020,4,0,"Saudi_Arabia","SA","SAU",33699947
"9513","03/03/2020",3,3,2020,1,0,"Saudi_Arabia","SA","SAU",33699947
"9514","19/04/2020",19,4,2020,8,0,"Senegal","SN","SEN",15854360
"9515","18/04/2020",18,4,2020,7,1,"Senegal","SN","SEN",15854360
"9516","17/04/2020",17,4,2020,21,0,"Senegal","SN","SEN",15854360
"9517","16/04/2020",16,4,2020,15,0,"Senegal","SN","SEN",15854360
"9518","15/04/2020",15,4,2020,8,0,"Senegal","SN","SEN",15854360
"9519","14/04/2020",14,4,2020,11,0,"Senegal","SN","SEN",15854360
"9520","13/04/2020",13,4,2020,2,0,"Senegal","SN","SEN",15854360
"9521","12/04/2020",12,4,2020,13,0,"Senegal","SN","SEN",15854360
"9522","11/04/2020",11,4,2020,15,0,"Senegal","SN","SEN",15854360
"9523","10/04/2020",10,4,2020,6,0,"Senegal","SN","SEN",15854360
"9524","09/04/2020",9,4,2020,7,0,"Senegal","SN","SEN",15854360
"9525","08/04/2020",8,4,2020,11,0,"Senegal","SN","SEN",15854360
"9526","07/04/2020",7,4,2020,4,0,"Senegal","SN","SEN",15854360
"9527","06/04/2020",6,4,2020,3,0,"Senegal","SN","SEN",15854360
"9528","05/04/2020",5,4,2020,12,1,"Senegal","SN","SEN",15854360
"9529","04/04/2020",4,4,2020,12,0,"Senegal","SN","SEN",15854360
"9530","03/04/2020",3,4,2020,5,0,"Senegal","SN","SEN",15854360
"9531","02/04/2020",2,4,2020,15,1,"Senegal","SN","SEN",15854360
"9532","01/04/2020",1,4,2020,13,0,"Senegal","SN","SEN",15854360
"9533","31/03/2020",31,3,2020,20,0,"Senegal","SN","SEN",15854360
"9534","30/03/2020",30,3,2020,12,0,"Senegal","SN","SEN",15854360
"9535","29/03/2020",29,3,2020,11,0,"Senegal","SN","SEN",15854360
"9536","28/03/2020",28,3,2020,14,0,"Senegal","SN","SEN",15854360
"9537","27/03/2020",27,3,2020,6,0,"Senegal","SN","SEN",15854360
"9538","26/03/2020",26,3,2020,13,0,"Senegal","SN","SEN",15854360
"9539","25/03/2020",25,3,2020,7,0,"Senegal","SN","SEN",15854360
"9540","24/03/2020",24,3,2020,12,0,"Senegal","SN","SEN",15854360
"9541","23/03/2020",23,3,2020,11,0,"Senegal","SN","SEN",15854360
"9542","22/03/2020",22,3,2020,9,0,"Senegal","SN","SEN",15854360
"9543","21/03/2020",21,3,2020,11,0,"Senegal","SN","SEN",15854360
"9544","20/03/2020",20,3,2020,0,0,"Senegal","SN","SEN",15854360
"9545","19/03/2020",19,3,2020,5,0,"Senegal","SN","SEN",15854360
"9546","18/03/2020",18,3,2020,4,0,"Senegal","SN","SEN",15854360
"9547","17/03/2020",17,3,2020,1,0,"Senegal","SN","SEN",15854360
"9548","16/03/2020",16,3,2020,5,0,"Senegal","SN","SEN",15854360
"9549","15/03/2020",15,3,2020,2,0,"Senegal","SN","SEN",15854360
"9550","14/03/2020",14,3,2020,13,0,"Senegal","SN","SEN",15854360
"9551","13/03/2020",13,3,2020,2,0,"Senegal","SN","SEN",15854360
"9552","06/03/2020",6,3,2020,1,0,"Senegal","SN","SEN",15854360
"9553","05/03/2020",5,3,2020,2,0,"Senegal","SN","SEN",15854360
"9554","03/03/2020",3,3,2020,1,0,"Senegal","SN","SEN",15854360
"9555","19/04/2020",19,4,2020,304,7,"Serbia","RS","SRB",6982084
"9556","18/04/2020",18,4,2020,372,7,"Serbia","RS","SRB",6982084
"9557","17/04/2020",17,4,2020,445,4,"Serbia","RS","SRB",6982084
"9558","16/04/2020",16,4,2020,819,15,"Serbia","RS","SRB",6982084
"9559","15/04/2020",15,4,2020,424,4,"Serbia","RS","SRB",6982084
"9560","14/04/2020",14,4,2020,0,0,"Serbia","RS","SRB",6982084
"9561","13/04/2020",13,4,2020,250,6,"Serbia","RS","SRB",6982084
"9562","12/04/2020",12,4,2020,275,3,"Serbia","RS","SRB",6982084
"9563","11/04/2020",11,4,2020,238,5,"Serbia","RS","SRB",6982084
"9564","10/04/2020",10,4,2020,201,1,"Serbia","RS","SRB",6982084
"9565","09/04/2020",9,4,2020,219,4,"Serbia","RS","SRB",6982084
"9566","08/04/2020",8,4,2020,247,3,"Serbia","RS","SRB",6982084
"9567","07/04/2020",7,4,2020,292,7,"Serbia","RS","SRB",6982084
"9568","06/04/2020",6,4,2020,284,7,"Serbia","RS","SRB",6982084
"9569","05/04/2020",5,4,2020,148,5,"Serbia","RS","SRB",6982084
"9570","04/04/2020",4,4,2020,305,8,"Serbia","RS","SRB",6982084
"9571","03/04/2020",3,4,2020,111,8,"Serbia","RS","SRB",6982084
"9572","02/04/2020",2,4,2020,160,0,"Serbia","RS","SRB",6982084
"9573","01/04/2020",1,4,2020,159,10,"Serbia","RS","SRB",6982084
"9574","31/03/2020",31,3,2020,0,0,"Serbia","RS","SRB",6982084
"9575","30/03/2020",30,3,2020,82,3,"Serbia","RS","SRB",6982084
"9576","29/03/2020",29,3,2020,202,4,"Serbia","RS","SRB",6982084
"9577","28/03/2020",28,3,2020,73,3,"Serbia","RS","SRB",6982084
"9578","27/03/2020",27,3,2020,81,1,"Serbia","RS","SRB",6982084
"9579","26/03/2020",26,3,2020,54,1,"Serbia","RS","SRB",6982084
"9580","25/03/2020",25,3,2020,27,0,"Serbia","RS","SRB",6982084
"9581","24/03/2020",24,3,2020,34,0,"Serbia","RS","SRB",6982084
"9582","23/03/2020",23,3,2020,39,0,"Serbia","RS","SRB",6982084
"9583","22/03/2020",22,3,2020,14,0,"Serbia","RS","SRB",6982084
"9584","21/03/2020",21,3,2020,9,1,"Serbia","RS","SRB",6982084
"9585","20/03/2020",20,3,2020,32,0,"Serbia","RS","SRB",6982084
"9586","19/03/2020",19,3,2020,22,0,"Serbia","RS","SRB",6982084
"9587","18/03/2020",18,3,2020,15,0,"Serbia","RS","SRB",6982084
"9588","17/03/2020",17,3,2020,2,0,"Serbia","RS","SRB",6982084
"9589","16/03/2020",16,3,2020,9,0,"Serbia","RS","SRB",6982084
"9590","15/03/2020",15,3,2020,5,0,"Serbia","RS","SRB",6982084
"9591","14/03/2020",14,3,2020,17,0,"Serbia","RS","SRB",6982084
"9592","13/03/2020",13,3,2020,6,0,"Serbia","RS","SRB",6982084
"9593","12/03/2020",12,3,2020,13,0,"Serbia","RS","SRB",6982084
"9594","11/03/2020",11,3,2020,4,0,"Serbia","RS","SRB",6982084
"9595","07/03/2020",7,3,2020,1,0,"Serbia","RS","SRB",6982084
"9596","19/04/2020",19,4,2020,0,0,"Seychelles","SC","SYC",96762
"9597","18/04/2020",18,4,2020,0,0,"Seychelles","SC","SYC",96762
"9598","17/04/2020",17,4,2020,0,0,"Seychelles","SC","SYC",96762
"9599","16/04/2020",16,4,2020,0,0,"Seychelles","SC","SYC",96762
"9600","15/04/2020",15,4,2020,1,0,"Seychelles","SC","SYC",96762
"9601","14/04/2020",14,4,2020,0,0,"Seychelles","SC","SYC",96762
"9602","13/04/2020",13,4,2020,0,0,"Seychelles","SC","SYC",96762
